"","line","sentiment","n","paragraph"
"2171",2708,"fear",1,19
"2172",2708,"sadness",1,19
"2173",2709,"anger",1,19
"2174",2709,"disgust",1,19
"2175",2709,"fear",1,19
"2176",2709,"sadness",1,19
"2177",2709,"trust",1,19
"2178",2712,"anticipation",1,19
"2179",2717,"trust",1,19
"2180",2720,"anger",1,19
"2181",2720,"anticipation",2,19
"2182",2721,"anger",1,19
"2183",2721,"disgust",1,19
"2184",2721,"fear",1,19
"2185",2721,"sadness",1,19
"2186",2721,"surprise",2,19
"2187",2723,"anger",1,19
"2188",2723,"fear",1,19
"2189",2723,"surprise",1,19
"2190",2728,"fear",1,19
"2191",2728,"sadness",1,19
"2192",2728,"surprise",1,19
"2193",2729,"anger",1,19
"2194",2729,"disgust",1,19
"2195",2729,"fear",1,19
"2196",2729,"sadness",1,19
"2197",2729,"surprise",1,19
"2198",2731,"anger",1,19
"2199",2731,"disgust",1,19
"2200",2731,"fear",1,19
"2201",2731,"sadness",1,19
"2202",2733,"anger",2,19
"2203",2733,"disgust",1,19
"2204",2733,"fear",2,19
"2205",2737,"disgust",1,19
"2206",2738,"fear",1,19
"2207",2738,"trust",1,19
"2208",2739,"anger",1,19
"2209",2742,"anticipation",1,19
"2210",2742,"joy",2,19
"2211",2742,"trust",2,19
"2212",2743,"anticipation",1,19
"2213",2744,"anticipation",1,19
"2214",2749,"sadness",1,19
"2215",2751,"anger",1,19
"2216",2751,"anticipation",1,19
"2217",2751,"fear",3,19
"2218",2751,"surprise",1,19
"2219",2756,"disgust",1,19
"2220",2756,"trust",1,19
"2221",2761,"trust",1,19
"2222",2762,"trust",1,19
"2223",2764,"anger",1,19
"2224",2766,"sadness",1,19
"2225",2771,"trust",1,19
"2226",2776,"sadness",1,19
"2227",2777,"trust",1,19
"2228",2778,"anger",1,19
"2229",2778,"anticipation",1,19
"2230",2778,"disgust",1,19
"2231",2778,"sadness",1,19
"2232",2778,"trust",1,19
"2233",2779,"trust",1,19
"2234",2780,"anticipation",1,19
"2235",2780,"fear",1,19
"2236",2782,"fear",1,19
"2237",2782,"surprise",1,19
"2238",2784,"trust",1,19
"2239",2786,"anger",1,19
"2240",2786,"fear",1,19
"2241",2790,"anger",1,19
"2242",2790,"fear",1,19
"2243",2790,"sadness",1,19
"2244",2790,"surprise",1,19
"2245",2791,"sadness",1,19
"2246",2797,"trust",1,19
"2247",2800,"trust",1,19
"2248",2805,"anger",1,19
"2249",2805,"disgust",1,19
"2250",2805,"fear",1,19
"2251",2805,"surprise",1,19
"2252",2806,"anger",1,19
"2253",2806,"disgust",1,19
"2254",2806,"fear",1,19
"2255",2806,"sadness",1,19
"2256",2806,"surprise",1,19
"2257",2807,"anger",2,19
"2258",2807,"anticipation",1,19
"2259",2807,"disgust",1,19
"2260",2807,"fear",2,19
"2261",2807,"sadness",1,19
"2262",2807,"surprise",1,19
"2263",2807,"trust",1,19
"2264",2808,"fear",1,19
"2265",2809,"anger",1,19
"2266",2809,"fear",1,19
"2267",2812,"anger",1,19
"2268",2812,"fear",1,19
"2269",2813,"anger",2,19
"2270",2813,"disgust",1,19
"2271",2813,"fear",2,19
"2272",2813,"sadness",2,19
"2273",2814,"fear",1,19
"2274",2816,"anger",1,19
"2275",2816,"fear",1,19
"2276",2816,"sadness",1,19
"2277",2817,"anger",1,19
"2278",2817,"disgust",2,19
"2279",2817,"fear",1,19
"2280",2817,"sadness",1,19
"2281",2819,"anger",1,19
"2282",2819,"fear",1,19
"2283",2821,"anger",1,19
"2284",2821,"joy",1,19
"2285",2821,"sadness",1,19
"2286",2821,"trust",1,19
"2287",2824,"anger",1,19
"2288",2824,"disgust",1,19
"2289",2824,"fear",1,19
"2290",2824,"sadness",1,19
"2291",2826,"joy",1,19
"2292",2826,"trust",1,19
"2293",2827,"anger",1,19
"2294",2827,"disgust",1,19
"2295",2827,"fear",1,19
"2296",2833,"anger",2,19
"2297",2833,"anticipation",3,19
"2298",2833,"fear",1,19
"2299",2833,"joy",1,19
"2300",2833,"surprise",1,19
"2301",2833,"trust",1,19
"2302",2837,"fear",1,19
"2303",2838,"joy",1,19
"2304",2838,"trust",1,19
"2305",2842,"anticipation",1,19
"2306",2842,"joy",1,19
"2307",2842,"surprise",1,19
"2308",2843,"anger",1,19
"2309",2843,"anticipation",2,19
"2310",2843,"fear",2,19
"2311",2843,"surprise",1,19
"2312",2845,"anger",1,19
"2313",2845,"disgust",1,19
"2314",2845,"fear",1,19
"2315",2847,"anticipation",1,19
"2316",2854,"fear",1,20
"2317",2854,"sadness",1,20
"2318",2855,"anticipation",1,20
"2319",2855,"joy",1,20
"2320",2855,"surprise",1,20
"2321",2855,"trust",1,20
"2322",2860,"sadness",1,20
"2323",2861,"anger",1,20
"2324",2861,"anticipation",1,20
"2325",2861,"disgust",1,20
"2326",2861,"fear",1,20
"2327",2861,"joy",1,20
"2328",2861,"trust",1,20
"2329",2862,"trust",1,20
"2330",2866,"anticipation",1,20
"2331",2866,"joy",1,20
"2332",2866,"trust",1,20
"2333",2871,"disgust",1,20
"2334",2871,"sadness",1,20
"2335",2873,"trust",1,20
"2336",2874,"trust",1,20
"2337",2876,"anger",1,20
"2338",2881,"joy",1,20
"2339",2881,"trust",1,20
"2340",2884,"joy",1,20
"2341",2884,"sadness",1,20
"2342",2884,"surprise",1,20
"2343",2886,"anticipation",1,20
"2344",2886,"fear",1,20
"2345",2887,"anger",1,20
"2346",2887,"anticipation",2,20
"2347",2887,"fear",1,20
"2348",2887,"surprise",1,20
"2349",2890,"sadness",1,20
"2350",2890,"trust",1,20
"2351",2892,"anger",1,20
"2352",2892,"joy",1,20
"2353",2897,"anticipation",1,20
"2354",2897,"fear",1,20
"2355",2897,"joy",1,20
"2356",2897,"trust",1,20
"2357",2900,"anticipation",1,20
"2358",2900,"fear",1,20
"2359",2900,"joy",1,20
"2360",2900,"trust",1,20
"2361",2901,"anger",1,20
"2362",2901,"anticipation",1,20
"2363",2901,"fear",1,20
"2364",2901,"joy",1,20
"2365",2901,"sadness",1,20
"2366",2901,"surprise",1,20
"2367",2901,"trust",1,20
"2368",2906,"anger",1,20
"2369",2915,"fear",1,20
"2370",2915,"sadness",1,20
"2371",2916,"anticipation",1,20
"2372",2923,"anger",1,20
"2373",2923,"disgust",1,20
"2374",2923,"sadness",1,20
"2375",2926,"trust",1,20
"2376",2929,"anticipation",1,20
"2377",2929,"trust",2,20
"2378",2932,"sadness",1,20
"2379",2932,"surprise",1,20
"2380",2936,"sadness",1,20
"2381",2936,"surprise",1,20
"2382",2937,"trust",1,20
"2383",2938,"sadness",1,20
"2384",2938,"surprise",1,20
"2385",2939,"joy",1,20
"2386",2947,"anger",1,20
"2387",2947,"fear",1,20
"2388",2947,"sadness",1,20
"2389",2947,"surprise",1,20
"2390",2949,"anger",1,20
"2391",2949,"fear",1,20
"2392",2949,"trust",1,20
"2393",2951,"anger",1,20
"2394",2951,"fear",1,20
"2395",2951,"sadness",1,20
"2396",2952,"trust",1,20
"2397",2954,"anticipation",1,20
"2398",2954,"joy",1,20
"2399",2954,"trust",1,20
"2400",2960,"anticipation",1,20
"2401",2960,"joy",1,20
"2402",2960,"trust",1,20
"2403",2963,"anger",1,20
"2404",2963,"fear",1,20
"2405",2963,"joy",1,20
"2406",2963,"sadness",1,20
"2407",2963,"surprise",1,20
"2408",2964,"anticipation",1,20
"2409",2964,"joy",1,20
"2410",2964,"trust",1,20
"2411",2969,"trust",1,20
"2412",2970,"anticipation",1,20
"2413",2970,"joy",1,20
"2414",2970,"trust",1,20
"2415",2971,"disgust",1,20
"2416",2971,"trust",1,20
"2417",2973,"fear",1,20
"2418",2973,"surprise",1,20
"2419",2988,"anger",1,20
"2420",2988,"anticipation",2,20
"2421",2988,"joy",2,20
"2422",2988,"sadness",1,20
"2423",2988,"surprise",3,20
"2424",2988,"trust",2,20
"2425",2996,"anticipation",1,20
"2426",2996,"fear",1,20
"2427",2996,"joy",1,20
"2428",2996,"sadness",1,20
"2429",2996,"surprise",1,20
"2430",2998,"sadness",1,20
"2431",3001,"trust",1,21
"2432",3004,"anticipation",1,21
"2433",3004,"fear",1,21
"2434",3004,"trust",1,21
"2435",3007,"fear",1,21
"2436",3007,"joy",1,21
"2437",3007,"surprise",1,21
"2438",3007,"trust",1,21
"2439",3008,"fear",1,21
"2440",3017,"anger",1,21
"2441",3017,"fear",1,21
"2442",3018,"anger",1,21
"2443",3018,"fear",1,21
"2444",3023,"fear",1,21
"2445",3027,"disgust",1,21
"2446",3028,"sadness",1,21
"2447",3034,"anger",1,21
"2448",3034,"anticipation",1,21
"2449",3034,"joy",1,21
"2450",3034,"surprise",1,21
"2451",3034,"trust",1,21
"2452",3037,"disgust",1,21
"2453",3037,"fear",1,21
"2454",3037,"sadness",1,21
"2455",3038,"fear",1,21
"2456",3042,"disgust",1,21
"2457",3045,"anticipation",1,21
"2458",3045,"joy",1,21
"2459",3045,"surprise",1,21
"2460",3045,"trust",1,21
"2461",3046,"fear",1,21
"2462",3046,"joy",1,21
"2463",3046,"surprise",1,21
"2464",3046,"trust",2,21
"2465",3048,"joy",1,21
"2466",3048,"surprise",1,21
"2467",3048,"trust",1,21
"2468",3059,"anger",1,21
"2469",3059,"disgust",1,21
"2470",3059,"fear",1,21
"2471",3059,"sadness",1,21
"2472",3063,"sadness",1,21
"2473",3063,"surprise",1,21
"2474",3064,"anticipation",1,21
"2475",3066,"anticipation",1,21
"2476",3072,"trust",1,21
"2477",3073,"trust",1,21
"2478",3081,"fear",1,21
"2479",3084,"fear",1,21
"2480",3084,"trust",1,21
"2481",3086,"fear",2,21
"2482",3086,"sadness",1,21
"2483",3086,"trust",2,21
"2484",3090,"anger",1,21
"2485",3090,"disgust",1,21
"2486",3090,"fear",2,21
"2487",3090,"sadness",1,21
"2488",3096,"trust",1,21
"2489",3099,"anger",1,21
"2490",3099,"anticipation",1,21
"2491",3099,"joy",1,21
"2492",3099,"sadness",1,21
"2493",3099,"trust",1,21
"2494",3101,"anticipation",1,21
"2495",3101,"joy",1,21
"2496",3101,"trust",1,21
"2497",3107,"trust",1,21
"2498",3110,"anger",1,21
"2499",3110,"fear",1,21
"2500",3110,"sadness",1,21
"2501",3112,"trust",1,21
"2502",3113,"anger",1,21
"2503",3113,"fear",1,21
"2504",3113,"sadness",1,21
"2505",3113,"surprise",1,21
"2506",3114,"anger",1,21
"2507",3121,"anger",1,21
"2508",3121,"anticipation",1,21
"2509",3124,"trust",1,21
"2510",3125,"sadness",1,21
"2511",3126,"fear",1,21
"2512",3127,"anger",1,21
"2513",3127,"fear",1,21
"2514",3127,"sadness",1,21
"2515",3127,"surprise",1,21
"2516",3130,"anger",1,21
"2517",3131,"anger",1,21
"2518",3131,"anticipation",1,21
"2519",3131,"joy",1,21
"2520",3131,"trust",1,21
"2521",3132,"fear",1,21
"2522",3133,"surprise",1,21
"2523",3136,"fear",1,21
"2524",3137,"sadness",1,21
"2525",3148,"trust",1,21
"2526",3149,"trust",1,21
"2527",3152,"trust",2,22
"2528",3154,"trust",1,22
"2529",3163,"fear",1,22
"2530",3163,"sadness",1,22
"2531",3163,"trust",1,22
"2532",3165,"trust",1,22
"2533",3166,"fear",1,22
"2534",3166,"surprise",1,22
"2535",3174,"trust",1,22
"2536",3178,"fear",1,22
"2537",3178,"trust",1,22
"2538",3181,"trust",1,22
"2539",3184,"anger",1,22
"2540",3186,"anger",1,22
"2541",3186,"disgust",2,22
"2542",3186,"fear",1,22
"2543",3186,"sadness",1,22
"2544",3188,"anger",1,22
"2545",3188,"anticipation",1,22
"2546",3188,"fear",1,22
"2547",3189,"trust",2,22
"2548",3193,"anticipation",1,22
"2549",3196,"anger",1,22
"2550",3196,"disgust",1,22
"2551",3196,"fear",1,22
"2552",3196,"sadness",1,22
"2553",3196,"trust",1,22
"2554",3199,"fear",1,22
"2555",3201,"anticipation",1,22
"2556",3204,"trust",1,22
"2557",3205,"joy",1,22
"2558",3205,"trust",1,22
"2559",3221,"disgust",1,22
"2560",3221,"sadness",1,22
"2561",3224,"fear",1,22
"2562",3224,"sadness",1,22
"2563",3229,"anger",1,22
"2564",3229,"fear",1,22
"2565",3232,"fear",1,22
"2566",3232,"joy",1,22
"2567",3232,"surprise",1,22
"2568",3232,"trust",1,22
"2569",3235,"fear",1,22
"2570",3235,"trust",1,22
"2571",3238,"anger",1,22
"2572",3238,"fear",1,22
"2573",3240,"fear",1,22
"2574",3246,"fear",1,22
"2575",3247,"anger",1,22
"2576",3248,"anticipation",1,22
"2577",3248,"sadness",1,22
"2578",3253,"fear",1,22
"2579",3254,"fear",1,22
"2580",3254,"trust",1,22
"2581",3256,"anger",1,22
"2582",3256,"surprise",1,22
"2583",3259,"anger",1,22
"2584",3259,"fear",1,22
"2585",3260,"anger",1,22
"2586",3260,"fear",2,22
"2587",3260,"sadness",1,22
"2588",3261,"fear",1,22
"2589",3262,"anger",1,22
"2590",3263,"fear",1,22
"2591",3264,"anger",2,22
"2592",3264,"fear",2,22
"2593",3264,"sadness",1,22
"2594",3266,"anger",1,22
"2595",3266,"disgust",1,22
"2596",3266,"fear",1,22
"2597",3281,"anger",1,22
"2598",3281,"fear",1,22
"2599",3281,"sadness",1,22
"2600",3285,"anger",1,22
"2601",3285,"fear",1,22
"2602",3285,"sadness",1,22
"2603",3287,"anger",1,22
"2604",3287,"disgust",1,22
"2605",3287,"fear",2,22
"2606",3287,"sadness",3,22
"2607",3289,"trust",1,22
"2608",3291,"surprise",1,22
"2609",3292,"trust",1,22
"2610",3293,"anger",1,22
"2611",3293,"disgust",1,22
"2612",3293,"fear",1,22
"2613",3293,"sadness",1,22
"2614",3296,"fear",1,22
"2615",3299,"fear",1,22
"2616",3299,"trust",3,22
"2617",3304,"anticipation",1,23
"2618",3304,"fear",1,23
"2619",3304,"joy",1,23
"2620",3304,"trust",1,23
"2621",3306,"trust",1,23
"2622",3307,"anticipation",1,23
"2623",3307,"joy",1,23
"2624",3307,"trust",1,23
"2625",3308,"surprise",1,23
"2626",3308,"trust",1,23
"2627",3309,"anger",1,23
"2628",3310,"anger",1,23
"2629",3314,"trust",1,23
"2630",3315,"anger",1,23
"2631",3315,"sadness",1,23
"2632",3318,"trust",1,23
"2633",3319,"anger",2,23
"2634",3319,"anticipation",1,23
"2635",3319,"fear",1,23
"2636",3324,"trust",1,23
"2637",3325,"anger",1,23
"2638",3326,"anger",1,23
"2639",3326,"disgust",1,23
"2640",3326,"fear",1,23
"2641",3326,"sadness",1,23
"2642",3327,"surprise",1,23
"2643",3328,"anticipation",1,23
"2644",3328,"trust",1,23
"2645",3332,"anticipation",1,23
"2646",3334,"anger",1,23
"2647",3335,"anger",1,23
"2648",3336,"trust",1,23
"2649",3337,"anger",1,23
"2650",3337,"disgust",1,23
"2651",3337,"fear",1,23
"2652",3337,"joy",1,23
"2653",3337,"sadness",1,23
"2654",3337,"trust",1,23
"2655",3340,"sadness",1,23
"2656",3340,"trust",1,23
"2657",3344,"anger",1,23
"2658",3344,"fear",1,23
"2659",3344,"surprise",1,23
"2660",3345,"disgust",1,23
"2661",3345,"sadness",1,23
"2662",3346,"anger",2,23
"2663",3346,"disgust",2,23
"2664",3346,"fear",1,23
"2665",3346,"sadness",2,23
"2666",3348,"anger",1,23
"2667",3348,"fear",1,23
"2668",3349,"fear",1,23
"2669",3351,"joy",1,23
"2670",3351,"trust",1,23
"2671",3353,"anger",2,23
"2672",3353,"fear",2,23
"2673",3354,"surprise",1,23
"2674",3357,"anger",1,23
"2675",3357,"fear",1,23
"2676",3358,"anger",1,23
"2677",3358,"disgust",1,23
"2678",3358,"sadness",1,23
"2679",3359,"fear",1,23
"2680",3360,"disgust",1,23
"2681",3360,"fear",1,23
"2682",3360,"sadness",1,23
"2683",3361,"fear",1,23
"2684",3361,"surprise",1,23
"2685",3361,"trust",1,23
"2686",3363,"trust",2,23
"2687",3366,"trust",1,23
"2688",3369,"trust",1,23
"2689",3371,"anger",1,23
"2690",3371,"disgust",1,23
"2691",3371,"fear",1,23
"2692",3373,"fear",1,23
"2693",3374,"anger",1,23
"2694",3377,"fear",1,23
"2695",3378,"joy",1,23
"2696",3380,"anticipation",1,23
"2697",3381,"sadness",1,23
"2698",3382,"trust",1,23
"2699",3385,"fear",1,23
"2700",3385,"sadness",1,23
"2701",3385,"trust",1,23
"2702",3386,"trust",1,23
"2703",3387,"anger",1,23
"2704",3387,"disgust",1,23
