"","line","sentiment","n","paragraph"
"2197",3674,"anticipation",1,25
"2198",3674,"joy",1,25
"2199",3674,"trust",1,25
"2200",3676,"trust",1,25
"2201",3679,"anticipation",1,25
"2202",3680,"trust",1,25
"2203",3682,"trust",1,25
"2204",3683,"anticipation",1,25
"2205",3688,"anticipation",1,25
"2206",3688,"joy",1,25
"2207",3692,"anger",1,25
"2208",3692,"disgust",1,25
"2209",3692,"fear",1,25
"2210",3692,"sadness",1,25
"2211",3693,"anger",1,25
"2212",3693,"fear",1,25
"2213",3694,"anger",1,25
"2214",3694,"anticipation",1,25
"2215",3694,"fear",2,25
"2216",3694,"sadness",1,25
"2217",3697,"anger",1,25
"2218",3697,"fear",1,25
"2219",3697,"sadness",1,25
"2220",3697,"surprise",1,25
"2221",3698,"trust",1,25
"2222",3699,"anger",1,25
"2223",3699,"fear",1,25
"2224",3699,"sadness",1,25
"2225",3708,"anticipation",1,25
"2226",3710,"anger",1,25
"2227",3710,"fear",1,25
"2228",3710,"sadness",1,25
"2229",3712,"anger",1,25
"2230",3712,"fear",1,25
"2231",3712,"trust",2,25
"2232",3713,"anger",1,25
"2233",3713,"fear",1,25
"2234",3713,"sadness",1,25
"2235",3714,"sadness",1,25
"2236",3719,"anger",1,25
"2237",3719,"fear",1,25
"2238",3719,"sadness",1,25
"2239",3719,"surprise",1,25
"2240",3721,"anticipation",1,25
"2241",3725,"anticipation",1,25
"2242",3726,"anticipation",1,25
"2243",3726,"joy",1,25
"2244",3726,"trust",1,25
"2245",3730,"joy",1,25
"2246",3730,"surprise",1,25
"2247",3731,"anticipation",1,25
"2248",3731,"disgust",1,25
"2249",3731,"joy",1,25
"2250",3731,"trust",1,25
"2251",3733,"anger",1,25
"2252",3733,"disgust",1,25
"2253",3733,"fear",1,25
"2254",3733,"sadness",1,25
"2255",3735,"anger",1,25
"2256",3735,"fear",1,25
"2257",3735,"joy",1,25
"2258",3735,"trust",1,25
"2259",3738,"anticipation",1,25
"2260",3738,"joy",1,25
"2261",3738,"trust",1,25
"2262",3741,"anticipation",1,25
