"","line","sentiment","n","paragraph"
"1577",2315,"fear",1,13
"1578",2315,"surprise",1,13
"1579",2315,"trust",1,13
"1580",2316,"joy",1,13
"1581",2316,"trust",2,13
"1582",2322,"trust",1,13
"1583",2327,"trust",1,13
"1584",2335,"trust",1,13
"1585",2337,"disgust",1,13
"1586",2337,"trust",1,13
"1587",2338,"trust",1,13
"1588",2339,"trust",1,13
"1589",2346,"trust",1,13
"1590",2351,"anticipation",1,13
"1591",2362,"trust",2,13
"1592",2363,"trust",1,13
"1593",2367,"anger",1,13
"1594",2367,"fear",1,13
"1595",2367,"sadness",1,13
"1596",2369,"surprise",1,13
"1597",2371,"trust",1,13
"1598",2373,"anger",1,13
"1599",2373,"disgust",1,13
"1600",2373,"fear",1,13
"1601",2373,"sadness",1,13
"1602",2376,"trust",1,13
"1603",2377,"trust",1,13
"1604",2378,"fear",1,13
"1605",2380,"anticipation",1,13
"1606",2380,"trust",1,13
"1607",2382,"fear",1,13
"1608",2382,"sadness",1,13
"1609",2383,"anger",1,13
"1610",2383,"fear",2,13
"1611",2383,"sadness",1,13
"1612",2386,"trust",1,13
"1613",2390,"trust",1,13
"1614",2395,"anger",1,13
"1615",2395,"fear",2,13
"1616",2395,"sadness",2,13
"1617",2397,"fear",1,13
"1618",2397,"sadness",1,13
"1619",2405,"anger",1,13
"1620",2406,"fear",1,13
"1621",2406,"surprise",1,13
"1622",2406,"trust",1,13
"1623",2407,"sadness",1,13
"1624",2408,"anger",1,13
"1625",2408,"fear",1,13
"1626",2408,"sadness",1,13
"1627",2409,"fear",1,13
"1628",2409,"surprise",1,13
"1629",2410,"trust",1,13
"1630",2411,"trust",1,13
"1631",2414,"anger",1,13
"1632",2414,"fear",2,13
"1633",2414,"surprise",1,13
"1634",2421,"trust",1,13
"1635",2438,"anger",1,13
"1636",2438,"disgust",1,13
"1637",2438,"fear",1,13
"1638",2438,"sadness",1,13
"1639",2448,"anger",1,13
"1640",2448,"fear",2,13
"1641",2462,"anger",1,13
"1642",2465,"anticipation",1,13
"1643",2465,"disgust",1,13
"1644",2465,"fear",1,13
"1645",2465,"joy",1,13
"1646",2465,"sadness",1,13
"1647",2465,"surprise",1,13
"1648",2465,"trust",1,13
"1649",2467,"anger",1,13
"1650",2468,"trust",1,13
"1651",2471,"trust",1,14
